,VAR_ID_APORTACION,DT_FECHA_APORTACION,INT_NO_APORTACION,VAR_DETALLE_APORTACION,VAR_MONTO_APORTACION
2759,3f54c243261f4e5a8c583473ab59e1b0,21-06-2021,64,No realizo la décima aportación,859
2760,015a205a0ddc467aa756f4b2e487cc4d,05-11-2020,96,Problema con tercera aportación,469
2761,7674b0567e7a4f7498e58d51757d7848,26-03-2021,62,No realizo la décima aportación,781
2762,f0335e286a6d4f62a776d22f15716d10,19-09-2020,86,Problema con tercera aportación,683
2763,82bfb35fd47b4df9943852886ce8375a,04-07-2021,84,No realizo la décima aportación,045
2764,889b52dd02d64fc0bde34d3dcf087500,07-04-2022,68,Problema con tercera aportación,988
2765,cf985dfe0acd43d6947510ec5bcb261e,19-07-2022,94,Problema con tercera aportación,844
2766,4d1461c51e99422da459580e804c76a2,13-07-2022,43,Monto de aportes,485
2767,041915dcf39d483cb4c4f991ec46c3de,08-07-2021,00,Primera aportación puntual,181
2768,cb1fbccd758d4e62b7d1a62a88f11299,04-01-2021,32,Problema con tercera aportación,595
2769,321a9c458ba24d0097d40840adc17fa8,06-08-2022,59,No realizo la décima aportación,148
2770,e9a997c6566b4d05b9297ee439ffefe4,21-12-2020,84,Revisar mínimo de aportes,901
2771,167b251af44f41c0afd046202c6287fa,25-04-2021,26,Monto de aportes,870
2772,6ae48f9c5ec9461ebb6e7152828a4e8b,08-08-2022,38,Revisar mínimo de aportes,473
2773,6c06847197aa4dc78d44dd5b0194fb53,29-12-2020,37,Problema con tercera aportación,606
2774,1149a30a8b3448d9b81225c38c962965,04-01-2020,09,Primera aportación puntual,425
2775,bc72c024052f49f2b87250317798efce,29-05-2021,72,Problema con tercera aportación,434
2776,a06b6b87b2d346b495a6122160e89073,31-12-2022,87,Problema con tercera aportación,732
2777,11ac295e35ab42458f3c33ff3ab0ec64,07-06-2021,31,No realizo la décima aportación,328
2778,d99d425bdc6e47bf9bad917106101f16,12-05-2022,67,Monto de aportes,295
2779,121cad131e4541f6934fa0a9ebcab8f3,06-02-2020,99,Revisar mínimo de aportes,034
2780,8eb0ef103fdf4c45a135e498f0aed2b1,10-07-2021,06,Monto de aportes,822
2781,f2c8431bb3cb44a8937bd708bd9d7959,09-03-2022,59,No realizo la décima aportación,424
2782,b66ab420362f4b75bd237fb43d072bb3,06-10-2020,26,Problema con tercera aportación,129
2783,b8d85df82b3c4f19892a24b44cfb963a,24-12-2020,21,Problema con tercera aportación,618
2784,2a793f0069ce4246915ac001c3bfbf0c,10-03-2020,04,No realizo la décima aportación,990
2785,59b501159a82455bb377edaa7f2a5e91,24-04-2022,81,Monto de aportes,660
2786,47f1dd0fc3e643a2b64c3e4fdb9753c6,13-05-2021,47,No realizo la décima aportación,197
2787,53f29ab3b355483ca6670a1937f22dc9,17-06-2020,79,No realizo la décima aportación,971
2788,eb91d6e372b941d18662296dd28f84d1,08-12-2022,55,Primera aportación puntual,347
2789,d7c1665b69224cb1b91939aa9a7b08da,04-08-2020,36,Problema con tercera aportación,875
2790,c74115665f244f33b1e83edd4c088afe,05-01-2021,86,Primera aportación puntual,695
2791,4e52e15c56ba4215932d00664398b11e,02-06-2021,51,Problema con tercera aportación,653
2792,6e34ce250a3d4c9ca969b4e6fc3f0456,24-08-2022,46,Primera aportación puntual,911
2793,c1250df49be64295ae6c42d7c2681605,29-02-2020,49,Monto de aportes,025
2794,e83efd381f90484db104382081d7c897,08-02-2021,66,Primera aportación puntual,228
2795,f6941e331df24a5fab1152e9377312ca,14-09-2021,61,No realizo la décima aportación,823
2796,3eed97229d8a4befba1f0f7fc829d505,20-08-2022,30,Primera aportación puntual,116
2797,439275849854477099465f4587c72701,02-01-2022,21,Primera aportación puntual,036
2798,a2269a9cd74a43f7a329cd4fee72531d,18-02-2021,61,Monto de aportes,535
2799,6c0621f643e242b9b88e6ef7436caa32,27-07-2020,42,Primera aportación puntual,693
2800,c6d68adf1bb94beeb74c362141aa1ef7,03-09-2022,50,Problema con tercera aportación,430
2801,bb9c408a84c947aa9c7c5b30f7412284,24-12-2022,43,Problema con tercera aportación,418
2802,9f61d83f32104991b80eb4847d103c75,02-09-2021,31,Revisar mínimo de aportes,071
2803,df9f37f3f46443cc80c6ecaddbac1999,07-11-2020,20,Problema con tercera aportación,058
2804,720b7109626a4f508a569bb482305790,16-07-2022,34,Revisar mínimo de aportes,354
2805,823aa6fadd484286af1c0d790383ce67,25-09-2021,48,No realizo la décima aportación,789
2806,2ab3120f421841a2b2dba86b0f552ebb,07-06-2022,92,Primera aportación puntual,073
2807,d036c72f0e7947b3a8df35e76fbcdc5d,20-04-2021,33,Revisar mínimo de aportes,135
2808,e2810b04ad4c4de79b17f646988b2a1b,28-06-2022,09,Monto de aportes,790
2809,d8dfecd2a6304415a42fb997f5e334e7,12-02-2022,56,Revisar mínimo de aportes,862
2810,53d8cb00cb4442a99f45629a4890df3f,20-05-2021,70,Revisar mínimo de aportes,556
2811,84b48c6fc91b4f0882ac78252291bb50,08-04-2021,40,Problema con tercera aportación,732
2812,2bf5cfabc9244ce5976f752bb22137b1,11-02-2022,28,Revisar mínimo de aportes,368
2813,972976079cdc4f97ab29471e4ba40aee,23-04-2021,58,Problema con tercera aportación,311
2814,57ca3907d76546759f03e29cd33c4c54,21-01-2022,96,Problema con tercera aportación,806
2815,5a4aaea7bef447cda40711cbe7b59cc9,28-03-2021,62,Revisar mínimo de aportes,386
2816,41e976a0cd2e4bf5a047aa05a9680070,28-11-2020,78,Revisar mínimo de aportes,126
2817,6d99d7a924124a3a81c996a6159bb5b0,15-07-2022,25,Primera aportación puntual,259
2818,dee286c162a8463ba9c7cfe4dff39956,28-09-2021,37,Problema con tercera aportación,312
2819,e344639dbda04787b0bcdf6179c03268,18-11-2020,49,Problema con tercera aportación,941
2820,b0cb9ce3adb543b3b960ac296322460c,01-06-2022,67,Monto de aportes,589
2821,3e33bbfc2f094e609bb3919b07eb3890,21-06-2021,29,Revisar mínimo de aportes,155
2822,24ed22109cf54995a36453af6e7f5bdd,26-06-2020,85,Primera aportación puntual,695
2823,1a4bb1ea6bf047af93364c26b8d554c4,26-05-2021,16,Monto de aportes,003
2824,65c2f405741645c48667defab64289ce,03-12-2022,22,Problema con tercera aportación,350
2825,9b33be2658db4385a399a02e2c2f19d0,07-05-2021,63,Problema con tercera aportación,655
2826,f4d220dcf3df46a5aa2349fbc6558a9a,20-09-2021,38,Revisar mínimo de aportes,637
2827,94977f3ee20c4f52aabcaf40e0826f3d,17-12-2022,68,No realizo la décima aportación,260
2828,d917800c687a4ded93c455dae15d453a,12-07-2020,14,Revisar mínimo de aportes,702
2829,7c1c277e74354d78b583fe9f6ce4697e,26-04-2020,08,Problema con tercera aportación,036
2830,7e9e7ae2ee5644c9a8ed91f16826863e,13-09-2022,44,No realizo la décima aportación,491
2831,2ce6b58a1760470e8ae5a08c7ff703f2,23-05-2021,14,Primera aportación puntual,638
2832,320e10ae539f496aa586525a773eb379,26-02-2021,24,Monto de aportes,457
2833,e1435d88a44a4e91971121f2306bfc99,07-06-2021,67,Revisar mínimo de aportes,254
2834,888673f3def348b9afd6a34553cdbfdb,12-09-2021,69,Problema con tercera aportación,095
2835,6118a13e062349098455ba4c2376c682,18-03-2022,81,Primera aportación puntual,965
2836,93b9d5c1bce2451aaa89fb0c65b73992,02-04-2021,32,Revisar mínimo de aportes,205
2837,0585e71a1c1140829224187319094710,20-01-2023,09,Primera aportación puntual,130
2838,fc680d0296b346f3ac35bde81896523b,27-04-2022,43,Problema con tercera aportación,783
2839,554258ec3c97434f8e735a3559cf0f0b,26-10-2022,06,Revisar mínimo de aportes,503
2840,5913afecb49840c3a12b6852c82adf68,11-07-2020,72,Problema con tercera aportación,884
2841,b2159e22b5744cd382755e0f308c1962,30-10-2020,68,No realizo la décima aportación,254
2842,458e40031c7c496eb48ddff574f3fec7,12-02-2021,82,Problema con tercera aportación,557
2843,19a9a32818a5481690f13fa149678068,16-03-2022,94,No realizo la décima aportación,246
2844,42417a537bee4359b754e174096eba93,18-01-2022,21,Problema con tercera aportación,565
2845,6bb82718291e4609b561dbc72de455fd,30-06-2020,38,Revisar mínimo de aportes,272
2846,80c230bff4ea4e93ab40b6c9626045d0,14-03-2022,51,No realizo la décima aportación,668
2847,2acae94ad302440d91868dafdb518f16,02-09-2021,89,Problema con tercera aportación,422
2848,401e792b8f7943c7912f96f045980c96,26-05-2020,87,Problema con tercera aportación,354
2849,8e0a94f3d8404019b5f2b689cd36da50,23-01-2022,27,Monto de aportes,788
2850,6a9d53ffca984738b2e11f287e3d757b,12-08-2021,95,No realizo la décima aportación,328
2851,940cdc41bc6b4129aefdfa11c1187213,31-10-2022,51,No realizo la décima aportación,388
2852,97a4e14ca6ff4ebeb210485ad6fb33e0,10-03-2021,37,Revisar mínimo de aportes,991
2853,91f857d86e4b465f98c00e0f54e5fc6b,20-07-2022,93,No realizo la décima aportación,944
2854,72d4d6f3a8564dde8c99e07128a08373,19-10-2021,06,Revisar mínimo de aportes,623
2855,029d6c2d820a4208b22a885382dc8b47,11-03-2020,60,Monto de aportes,510
2856,f56c04f4f2204201b08ea2f5ea5f5fad,06-11-2020,85,No realizo la décima aportación,430
2857,e846555af91c494c8e7ead8119ce0f7b,19-12-2022,50,Revisar mínimo de aportes,088
2858,b79bf868c24b4ad88169cb01e82e50e2,25-08-2021,72,Problema con tercera aportación,922
2859,020391d5ad724b948af4480327c8cd90,23-05-2021,48,Problema con tercera aportación,003
2860,2c1250d4238e48d0b58d31c79c425bb8,14-01-2022,19,Revisar mínimo de aportes,630
2861,de01eacf87ca4f8e90147b71f57a3f1e,17-11-2021,08,Monto de aportes,958
2862,af9dd7ea11ee48489d420424a9d8bf51,28-11-2022,78,Primera aportación puntual,933
2863,250872af477948898cb8675c47db30cd,31-08-2022,86,Monto de aportes,097
2864,c058791b12864e2fbea2dac2a7c6e924,31-05-2021,00,Monto de aportes,064
2865,66ab530f45ff46e5a067c03e555bdc20,15-11-2021,15,Primera aportación puntual,405
2866,07e2df709990425aabd43964fd4e0fe6,23-09-2020,88,Problema con tercera aportación,410
2867,4906482e7d4c4c40817e7a72c822506c,13-01-2022,01,Problema con tercera aportación,182
2868,b875a28c94f141bd96c7d263d7d88213,06-07-2021,62,Primera aportación puntual,571
2869,472ccfa532584f889e86aa58f6efa492,06-06-2021,10,Primera aportación puntual,239
2870,bbfc62052e784059a855f9e21ea0768d,25-11-2020,12,Monto de aportes,116
2871,e2e2492710064ffc86e287aba17caf8f,10-08-2021,98,Problema con tercera aportación,178
2872,6cb3e319650f4dcb87403c5f64b598d9,04-11-2022,24,Revisar mínimo de aportes,378
2873,7d1b36113fdc49169e837b6a66dbc306,05-04-2021,89,Problema con tercera aportación,501
2874,fd4361ea6337432aa7dd46523e2c1ffe,18-01-2021,41,Problema con tercera aportación,540
2875,da6a7f5e61c240b0889d5f9d242fa664,13-11-2020,91,Primera aportación puntual,534
2876,e4768fc26dca433e85d1edd703a56561,12-08-2020,18,Monto de aportes,420
2877,8b3faf69e47a429e97d45dbe11ca962e,19-08-2020,00,Revisar mínimo de aportes,389
2878,760401135a274bf88429ed7b52ae536f,19-08-2022,21,Monto de aportes,222
2879,fa7081f2622c43d992ba06577157ab2e,01-06-2022,49,Problema con tercera aportación,806
2880,24a163c9ee28485a8a91dbc48a33e3a0,02-12-2020,42,Revisar mínimo de aportes,188
2881,a14d788b7a2849e5ae35608b85a2312b,01-12-2020,95,Problema con tercera aportación,347
2882,3b456f81a781406e9d4b1d9380eb6ff2,30-01-2020,33,Primera aportación puntual,102
2883,d669c9284f5944f09072f19cd8365fbe,16-07-2021,75,Monto de aportes,969
2884,35ee717d88ea46528a611fccb9d22fdd,05-12-2021,60,Problema con tercera aportación,601
2885,5c867c0b0f644d84af5ee6b55e8bab8a,16-05-2021,47,No realizo la décima aportación,037
2886,bc5d5c6e5e5c408d8f301bf1734d8b7e,16-05-2021,76,Primera aportación puntual,177
2887,329c1f70c5cd4353b89069bc49e3c45f,27-01-2021,48,Problema con tercera aportación,701
2888,ba2df5f0943d4773a937bbd981023c70,04-06-2022,30,Revisar mínimo de aportes,636
2889,aaa2a4f252004d7e9ec3edca06619142,08-05-2021,11,Primera aportación puntual,751
2890,3c20dd68756c40d9abf9d65736254041,10-12-2020,44,Primera aportación puntual,402
2891,c04cc0ab21e74d728a892afb65459d12,29-06-2022,96,Revisar mínimo de aportes,453
2892,863d5f4a5d23452ea3a89595a58032b4,07-11-2020,40,Monto de aportes,614
2893,b22d2371511f422c8578a6c1020f505f,12-09-2020,03,Primera aportación puntual,004
2894,c1861a6084b0408394bb823b4417d29b,28-07-2021,37,No realizo la décima aportación,143
2895,933241d30f9a4825aba26751b10d4121,06-03-2022,85,Monto de aportes,806
2896,82868b005adf4d6aa83c415a6a4ccebf,25-08-2021,91,Problema con tercera aportación,254
2897,145d129f7bb247c8a913d83d31d68429,16-09-2022,43,Problema con tercera aportación,525
2898,be4a341bd6bc4363a5c7c1971ff807fb,06-09-2022,03,Problema con tercera aportación,107
2899,49e7d180808f400492c68e73aef54944,22-08-2021,95,Problema con tercera aportación,333
2900,a90bef91c9144065ae6fe943d2f8cb0b,10-01-2021,07,Monto de aportes,727
2901,8b83a8c448d844528c720b75553e84d0,05-01-2023,89,Primera aportación puntual,310
2902,e74e64ce5fb442f1928a5ee7758149bd,15-10-2021,90,Problema con tercera aportación,473
2903,bf130f4b72c847c6972cc0fb9b4e4327,20-04-2021,05,Revisar mínimo de aportes,643
2904,73278db5cb454bbc99cf99c94160d25b,27-11-2020,09,Problema con tercera aportación,354
2905,ef189d97ed8a4a62bc35fe4f5f471f5f,05-11-2021,56,Primera aportación puntual,685
2906,17174f3ae7314c298f2b0f24d05b8517,07-03-2021,13,Primera aportación puntual,541
2907,03a441af285040709a4c5f2c5140a1cf,23-01-2022,00,Monto de aportes,438
2908,f360bce9806f4cf5b8381c40b48d20ce,06-01-2022,36,Monto de aportes,126
2909,86310745022345339b6b1beef7e0ba5c,14-10-2020,02,Problema con tercera aportación,878
2910,5a39f287932748edbc1abf1b356094d9,11-01-2021,57,Monto de aportes,713
2911,30ee9415025e437a9c9f98b4e682307c,01-03-2021,75,Monto de aportes,837
2912,1a1610a90ab741609538a9ea09c34b99,16-06-2022,35,Problema con tercera aportación,393
2913,388e5b47c9a54d89983c51e954a940f5,15-01-2023,92,Primera aportación puntual,096
2914,31cd23c5c6b246ac8be96d839f716e5c,23-11-2021,65,No realizo la décima aportación,351
2915,c8831789e3eb4a9ba74d7c010ff2d2e3,11-03-2020,42,Monto de aportes,056
2916,b942284c3bb049c5bf7ee8ac89cfebe7,22-11-2022,49,Monto de aportes,262
2917,bf06f81c8bde4c38b72a0d9819133a8a,30-12-2020,10,Monto de aportes,015
2918,25a5f90157cc4174acb5ce8b9d7bdc93,27-04-2020,13,Revisar mínimo de aportes,113
2919,056d92e1cfec4645935786ec735f2dca,27-09-2021,60,Problema con tercera aportación,154
2920,23a5dbdc26ed439a88792f17c01a53bf,06-01-2021,77,Monto de aportes,630
2921,c16d7f7e4f484dd59fc550672aea7563,31-10-2022,01,Monto de aportes,326
2922,235d79ea58f04d659e692379d5d87558,18-06-2022,21,Problema con tercera aportación,023
2923,de46f6dec4344607bd3ad08cabad9ace,06-06-2020,41,Problema con tercera aportación,131
2924,71f9c006f08549cfb9077fcae563fd92,14-07-2021,36,Problema con tercera aportación,793
2925,df135f58d1004cacaff29a2747cc5c6b,31-05-2022,90,Monto de aportes,489
2926,60650c95f66b4f288ed53f2b88d0c492,26-03-2020,79,Revisar mínimo de aportes,875
2927,b621fc6415334b9689a9fbd2314326e3,15-09-2022,93,Problema con tercera aportación,643
2928,a8d8bc36f94445b8921606621788a977,26-06-2020,05,Revisar mínimo de aportes,346
2929,53575fb1643640aba00226ab65cf19ba,11-07-2020,07,Problema con tercera aportación,003
2930,d64107df93c04c87945f4b5eb9c60bb8,18-08-2022,09,Problema con tercera aportación,583
2931,54c4725eb0884e8f80aa826f94572985,14-01-2021,76,Problema con tercera aportación,688
2932,701fcf87cb994444a46dad5df9451542,26-07-2020,81,Primera aportación puntual,577
2933,f2c1a993c00249e286d03045c8b7e0f3,15-10-2020,51,No realizo la décima aportación,853
2934,f16f19dcf4484e909e9feefafd8c5e9b,15-10-2022,14,Problema con tercera aportación,184
2935,fbbdbb062d91455494677eb482b2c770,08-02-2021,74,Problema con tercera aportación,174
2936,5900c973b34c407ea428906fd97b0e52,23-04-2021,58,Problema con tercera aportación,761
2937,78868af6308445349a7e9d84beda789d,03-01-2020,73,Primera aportación puntual,661
2938,1b20562dd8fd4fe19c72e5415a87373b,29-03-2021,28,Problema con tercera aportación,091
2939,423a4c89412f4c6789f5d509a19bdd79,26-08-2021,87,Revisar mínimo de aportes,881
2940,a06d3151626b4278a71e893789fdbbf6,13-08-2022,75,No realizo la décima aportación,802
2941,21ad0445f6b84985abfc315fecbd0f09,05-07-2020,48,Problema con tercera aportación,944
2942,d75867bd24ec48a9aeb61b76db0b2d7d,05-10-2020,64,Revisar mínimo de aportes,669
2943,a6d69e7070904d1ca4b5acd7c6f819f3,17-01-2022,07,No realizo la décima aportación,295
2944,38c6e96aaee1477ca2ee2e9f3166fdf7,15-04-2022,84,No realizo la décima aportación,305
2945,a124de668a3f4530a4f2fd1e7b6600ef,09-01-2022,97,No realizo la décima aportación,584
2946,8c7783b7677247278c7948b3ee7d0a93,22-10-2022,76,No realizo la décima aportación,977
2947,1772b0261c644ef691e5d0f0afa082a4,23-11-2022,07,Problema con tercera aportación,926
2948,4d5b26e8276541dab8b22a9c7755493b,05-03-2022,38,Problema con tercera aportación,985
2949,8aa11e043f7343b4833fc637ee272e0e,04-06-2022,77,Primera aportación puntual,112
2950,b3b7c037778b47c29ce2375a56a5dbc0,21-04-2022,25,Problema con tercera aportación,022
2951,6db0be0d51f64fb2975d074df3137212,31-10-2022,18,Problema con tercera aportación,075
2952,7c1aba43370845a4bd5df8486e626e4b,10-10-2020,10,Primera aportación puntual,617
2953,69c7d8f471d04965bb9f065d843c4203,08-11-2021,59,No realizo la décima aportación,077
2954,50c0d949f6364686a92b077cf88d2112,30-12-2021,39,Problema con tercera aportación,275
2955,158bcd0d397e4069a27ff9920669139f,29-11-2021,29,Monto de aportes,182
2956,6558e8d64d1e4f7fb411924f9d299c92,12-06-2021,65,No realizo la décima aportación,809
2957,4c7572f70a954cabac085942bc15c203,17-11-2021,53,Monto de aportes,577
2958,3e5aa618946e4d538a0a9eca4bdf3cf9,31-01-2022,14,Revisar mínimo de aportes,019
2959,5d0baa224bbc408389bd865bb02ecd25,25-12-2022,20,No realizo la décima aportación,510
2960,51c9cfd6236b40219a2ea4ef04a28a5d,19-07-2021,02,Monto de aportes,211
2961,036ea42b8dc0476d9c4c8cc652303640,03-06-2022,14,No realizo la décima aportación,183
2962,17cc47154e0b4b00bd6212acf954c025,18-02-2021,90,Problema con tercera aportación,036
2963,e6522a3d20d149a5969459c6fffbb92c,22-06-2022,42,Problema con tercera aportación,883
2964,1b70505b0cbc4c96ad9b8706011ff530,10-08-2021,66,No realizo la décima aportación,019
2965,d132bb8f533f40f3b63dd2669800bf3a,15-10-2021,52,Revisar mínimo de aportes,996
2966,3170bd319ad84811b66c745fc6cd6483,13-07-2022,22,No realizo la décima aportación,526
2967,a8e4932319b14135bd2026e04d2451cb,05-03-2020,76,Revisar mínimo de aportes,186
2968,f45dbafed42143298cece850319c48da,20-10-2022,60,Revisar mínimo de aportes,952
2969,c6d4f8e39b9a4cba97ee6828e3f7e9f0,05-06-2022,20,Problema con tercera aportación,701
2970,1c5f30c2a95a4fa5a3852d3cb9030630,27-01-2020,97,Problema con tercera aportación,997
2971,9bd054262a804ce3a893776e502a838b,04-10-2021,38,No realizo la décima aportación,889
2972,0aa48be9f70945f29f46e31c47ce7b66,27-05-2022,55,Primera aportación puntual,094
2973,d62099c56de84585a6608c3fccdcc85d,21-05-2021,32,Problema con tercera aportación,170
2974,def120771b354a1d958d762dc586918d,28-10-2021,73,Problema con tercera aportación,347
2975,f27ac9bd611a4e60a1b4392db9344f77,11-02-2021,52,No realizo la décima aportación,004
2976,6b0c94ff7a2c49d69f18ba6c8df0c90b,18-01-2021,03,No realizo la décima aportación,864
2977,2b80c95ad2074739b3dc1a9ee7e88428,19-07-2022,39,Problema con tercera aportación,312
2978,040752449968453fb3a9c8d812e1571a,16-09-2020,12,Problema con tercera aportación,113
2979,f2b0aac75f4b40b696c5e1ba9332e11d,24-09-2022,78,Problema con tercera aportación,584
2980,aba0156700ea4ea7b3b66692de5e15e6,19-04-2022,55,Problema con tercera aportación,017
2981,0cf779c485c94977bb19e0e8549951e3,13-05-2021,42,Primera aportación puntual,771
2982,054a6ab5b23441aa86f79e96e09d798d,13-02-2020,47,No realizo la décima aportación,581
2983,58750966d9d74dc987af9e097bb129b8,06-01-2020,61,Problema con tercera aportación,911
2984,6c19c7974a974aefaccae37504b5b9e8,24-04-2021,07,Revisar mínimo de aportes,328
2985,32d69f0466014488856c56b608634cfe,17-11-2021,41,No realizo la décima aportación,799
2986,947242f43e3e49d99eb2d3b19f9288d4,20-08-2022,44,Revisar mínimo de aportes,520
2987,609f09577820419597c4c49c09ba9384,16-03-2022,36,Problema con tercera aportación,996
2988,c4604660dc93474cb86e34950f0545ee,09-06-2022,34,Monto de aportes,908
2989,5482da923c1e4f0f8a03be36777b6e12,23-10-2021,31,Primera aportación puntual,360
2990,2ff463ff81bb4c22be86b6a3355f7f44,17-12-2021,58,Monto de aportes,932
2991,9c8db570666f4fed8aaf05e277c10d4e,20-06-2021,15,Monto de aportes,070
