,INT_ID_EMPRESA,VAR_NOMBRE_EMPRESA,VAR_DETALLE_EMPRESA,VAR_RESPONSABLE_EMPRESA,VAR_PROVINCIA_EMPRESA,VAR_CANTON_EMPRESA,VAR_PARROQUIA_EMPRESA
2777,0867736a7f1246299e2107212a91643b,Susan Peterson,Empresa de software,Caitlyn Howard PhD,Cañar,Cuyabeno,Mera
2778,ebd601e4b63b476aa7a678e6e3a9833d,Jesse Alexander,Editorial de libros,Zachary Lewis,Loja,Tisaleo,Quiroga
2779,54e3398c7b6247148945ccfc00d92a04,Curtis Moran,Orfanato,Reginald Myers,Napo,Salitre,Aguas Negras
2780,df606ac11b0847eb8954a7e44a7fee0a,Lee Ball,Peluqueria,Jason Anderson,Manabi,Palenque,Santa Maria del Toachi
2781,ec70e50653994512a8785ec8dbfba2b2,Erica Lee,Orfanato,Miss Lauren Gonzalez,Zamora Chinchipe,Sozoranga,El Eden
2782,61ef5d26db77486cb27c92b144498284,Kelly Walter,Editorial de libros,Lori Bonilla,Morona Santiago,Esmeraldas,La Mana
2783,450c5bb60cb8487dad451a8dff3c6a19,Miguel Bradley,Empresa de electrodomesticos,Robert Carney,Carchi,Montecristi,Bellavista
2784,cae4837fb77748b18342e5005de9a979,Joseph Munoz,Orfanato,Mr. Lee Robbins,Napo,El Tambo,Tambo
2785,1314559240404f40a01bb0e955640f8e,Sandra Roberts,Orfanato,Karen Rogers,Carchi,La Concordia,Puerto Ayora
2786,7588b3b6606a4c938fd54b59331e835b,Jennifer Martinez,Servicio de telecomunicacion,Tammy Campbell,Santa Elena,Santa Elena,Caracol
2787,551951c2e5654e32aa5fa2bec9d5cdab,Jasmine Ramirez,Museo,Samantha Watts,Bolivar,Otavalo,Muisne
2788,091cc64c85dd4155aae523d081a5fbe1,Jessica Watson,Supermercado,Hannah Perry,Tungurahua,Pallatanga,Union Lojana
2789,1a1a41ecbc664796a8f653c2ccaa1f0d,Xavier Ryan,Orfanato,Joshua Carpenter,Los Rios,Naranjito,Rumipamba
2790,79dc1d094b044deba7f961ed1c290526,Stephanie Johnson,Empresa de bebidas,Hayley Calderon,Imbabura,Santiago de Mendez,El Condado
2791,1e297a14f0ec44f3893e510770af6fbf,Rebecca Ray,Elaboracion de instantaneos,Lisa Jones,Zamora Chinchipe,Espejo,Cumbaya
2792,5ccd2411716840dba1280cebf943a8e7,Patrick Bryan,Empresa de zapatos,Tyler Lindsey,Chimborazo,Cuenca,Oyacachi
2793,5dc3750c429748b997b2bfbf8048adf2,Charlotte Bryant,Albergue de animales,Carly Weber,Carchi,Cotacachi,San Rafael
2794,76f967cf47b5483b9736012d4cb74546,Kristina Smith,Empresa de alimentos,Mrs. Tiffany Mayo DVM,Francisco de Orellana,Cumanda,Zumbi
2795,a5f9b2c3c3b3414dae50a274c110272e,David Bender,Ferreteria,Dr. Jacob Russell MD,Tungurahua,San Miguel,Patate
2796,408c7955ecae49bfa6e1d2bfbebaadef,Angela Morton,Servicio de telecomunicacion,Sandra Elliott,Sucumbios,Salinas,Calceta
2797,f55395fde3b64e338a45d90afd464791,Mark Meadows,Orfanato,Jason Schmidt,Tungurahua,Antonio Ante,Caracol
2798,ab0904ca220a4cceb1cc44c7835a5870,John Miller,Empresa de zapatos,Brandon Jacobs,Cotopaxi,Aguarico,Loreto
2799,bb64e902be9848258fa40a1fde4f7b8a,Gail Soto,Empresa de bebidas,Sabrina Saunders,Guayanas,Olmedo,Taura
2800,9bf710fc58434da9bca2f8059d45cb5e,Elizabeth Ayala,Empresa de software,Karen Price,Tungurahua,Gualaceo,El Condado
2801,4710ad3fb54a4915945294688345b49e,John Smith,Orfanato,Lawrence Fernandez,Manabi,Flavio Alfaro,Santa Rosa
2802,d5e4e2dadeb74bc085b2cdcf5938a899,Sean Baker,Orfanato,Terry Smith,Azuay,San Miguel de los Bancos,La Paz
2803,c0d5da45cf0f49dbabf8a3a2b437dd0b,Lisa Allen,Orfanato,Jenna Velazquez,Bolivar,Santa Clara,Rio Toachi
2804,36e8a8a2faac4c7aa81e5f9bf0c632fa,Matthew Neal,Empresa de carros,Jose Lopez,Esmeraldas,Pasaje,Rumipamba
2805,9ad36cba82fc412c9cd17e6fb18c2413,Eric Myers,Orfanato,Michael Wilson,Santa Elena,Chunchi,Paquisha
2806,4175694ded744faf84a6ea8baa48eedb,Jessica Daugherty,Orfanato,Angela Ward,Pastaza,Santiago de Mendez,Puerto Napo
2807,7825c69d1c154741a38eea03b4f184dd,Charles Kirk,Empresa industrial,Patrick Davidson,Galapagos,Balzar,Casacay
2808,d31d3d0c3ff94655a08b43865b4b0ea6,Randall Baker,Orfanato,Alex Nguyen,Cañar,Cevallos,Valparaiso
2809,98296b17f8884cabb20d88b8465fb436,Mike Fuller,Orfanato,Jim Jones DVM,Sucumbios,Atacames,Colonche
2810,c006e43975514152ab18c9d2733a0337,Dr. Craig Juarez,Empresa de alimentos,Kristopher Young,El Oro,24 de Mayo,Puerto Ayora
2811,6de0f3a7a74e4247809ef227c1028311,Phillip Page,Empresa de carros,Trevor Carter,Bolivar,Manta,Guare
2812,17dab60885794051ab9de45b21023d47,Jesse Mann,Orfanato,John Wilson,Tungurahua,Salinas,San Pablo
2813,28ceacdf4fbb406391a7c2740134a7c5,David Potter,Orfanato,Nathan Robertson,Esmeraldas,San Vicente,Valladolid
2814,34453c8dc22e42409fe582fab5dbc8ce,Shelia Rodriguez,Supermercado,Danielle Gomez,Galapagos,Santo Domingo,Tingo
2815,b9005a8bbc354448a6ec1fb991bfe267,Bryan Roberts,Orfanato,Dillon Golden,Cotopaxi,Guaranda,Atahualpa
2816,673a79660cfa4e86aa1f9ce0491f2cc4,Chad Norman,Orfanato,Dustin Pope,Chimborazo,Mocache,El Carmen
2817,53f68cbfd36841eba3a5e4dc05cd640c,Dalton Roman,Empresa de telas,Benjamin Patel,Santa Elena,Oña,Tumbaco
2818,df838b7cd0574f59aac9d820979200ed,Patricia Hernandez,Empresa de muebles,Amanda Foster,Morona Santiago,San Miguel de los Bancos,Chiguilpe
2819,7ea6a005b69a4bb89c144ae5f337840d,Emily Johnson,Empresa de bebidas,Brenda Moore,Chimborazo,Salitre,Tiputini
2820,d54d8634d03449f7ba579e2f1a11a6f3,Manuel Cameron,Orfanato,Jon Lowe,Galapagos,Santiago de Pillaro,Asuncion
2821,4426c4ec07ce4e9396440c640b6e0467,Adam Powers,Orfanato,Jason Carpenter,Sucumbios,Portoviejo,Tarqui
2822,e1b8c1530e61448da59b85479b5e52aa,Alyssa Simon,Empresa de gorras,Veronica Boone,Napo,Guayaquil,Cumanda
2823,34cdfcb47665461e8b5d1062b1513418,Mrs. Cynthia Willis,Orfanato,Andrea Valdez,Galapagos,San Cristobal,El Esfuerzo
2824,3310572272de45bbb27d5a95d5fd1d0d,Sandra Cole,Elaboracion de instantaneos,Nancy Sanders,Cotopaxi,Pallatanga,El Sangrario
2825,1f0a99a059fc4a76a57be6fb51cbfbcd,Crystal Garcia,Empresa de ropa,Elizabeth Bradley,El Oro,Sucua,Toacaso
2826,7a5e284aa38c4b158457541eac9bc978,Marcus Montgomery,Orfanato,Nathan Brown,Guayanas,Camilo Ponce Enriquez,Tarqui
2827,1511eed05f9b4bf381be33256006900c,Danielle Freeman,Albergue de animales,Tara Meyers,Bolivar,Sucumbios,Ecuador
2828,455a848ec50443398e1e1feb06fc02a5,Latoya Bell,Peluqueria,Joanne Wilson,Manabi,Antonio Elizalde,Mocache
2829,f9a113e503d24856bb0fe5329bbe4346,Jennifer Garcia,Albergue de animales,Rebecca Sharp,Bolivar,Tulcan,Machala
2830,8e02088ccae143e6ba5d482d8fffc4b1,David Ross,Farmacia,Jesus Torres,Cañar,Moncha,Tumbaco
2831,f592289ff8c24906ae683a062a916c81,Linda Peterson,Orfanato,Taylor Lyons,El Oro,Chimbo,San Jose
2832,f11b670ffd3b4228bd959d667d9096d3,Roger Blake,Farmacia,James Christian,Esmeraldas,Sigsig,Cojimies
2833,12e881addea44ee78217818dc1afe953,Danielle Walker,Orfanato,Veronica Williams,Esmeraldas,Isabela,Deleg
2834,df1a8bb2ec9b4b979ade8ceb51708c54,Alan King DDS,Empresa de carros,Shane Davis,Guayanas,Loreto,La Iberia
2835,28d41061e748450688c68b69e99b74fa,Regina Johnson,Empresa de muebles,Lisa Smith,Pastaza,Baños,Taura
2836,5752022f98174d3898668a1f904b86e2,Matthew Thomas,Empresa de software,Jonathan Goodwin,Zamora Chinchipe,San Juan Bosco,San Juan
2837,7d576ed5d4c54035aee3e94e59273266,Anna Lambert,Editorial de libros,Amy Sanchez,Santa Elena,Pichincha,El Rosario
2838,cd579f5e640e4ed7b9e54df4f95bc465,Anne Walters,Orfanato,Katherine Wilcox,Morona Santiago,Manta,Tacamoros
2839,495a8324cdf747ae9789e43f6b0cb923,Jared Woodward,Empresa de telas,Keith Dillon,Carchi,Rumiñahui,Ramon Campaña
2840,18483a78597147579d6ea1831d112447,Jacqueline Jackson,Empresa de telas,Madison Pennington,Azuay,Playas,Totoracocha
2841,c6ea46c9d66c43899bbdf8389a70a2d1,Christina Green,Servicio de telecomunicacion,Lindsey Thornton,Sucumbios,Valencia,Llacao
2842,8e35acf17f5c40dfbcd60b54a9e05e2d,Manuel Oconnor,Orfanato,Danny Bailey,Loja,Rioverde,Ballenita
2843,1900798b835c4cc7bb5a92856874b184,Kevin Trevino,Orfanato,Jeffrey White,Cotopaxi,Catamayo,Guadalupe
2844,2a7c62de35b74d169145db85f36b2e17,Garrett Jackson,Orfanato,James Johnson,Napo,Nobol,Chilla
2845,34c88cf03593484ca08b15d452e1ad96,Billy Smith Jr.,Orfanato,Daniel Gonzalez,Zamora Chinchipe,Salinas,San Pablo
2846,37a7401c6b7e4856b4c23bcec18f052a,Megan Dean,Orfanato,Christina Moreno,Imbabura,Montecristi,Salinas
2847,e8eb4a70242443cc8da4452dcdf1fcd8,Lisa Burton DVM,Empresa de software,Samantha Jones,Santa Elena,Saraguro,El Condado
2848,800b7f856cbe489db4b86a68795f3984,Ricky Preston,Orfanato,Mark Lopez,Sucumbios,La Libertad,Tuutinentza
2849,e293353f697f4aeebde51edb63d75468,Sherry May,Empresa de gorras,Michelle Mack,Carchi,Limon Indanza,Santa Elena
2850,00d87066dbbd440e9680aaf9e487e653,Tamara Keller,Empresa de ropa,Angela Reynolds,Sucumbios,Chunchi,Zaracay
2851,ceb3aec8d0554d789d0a97361ace77b1,Kyle Gardner,Empresa de alimentos,Jordan Black,Santa Elena,Cañar,Pasa
2852,bf1f5eb5b2e14c3c99f9ed1bf9aa905b,Elizabeth Ross,Albergue de animales,Lisa Walton,Cotopaxi,Arenillas,Tomas de Berlanga
2853,20506d8e50524afd9b6343cc385f9084,Ann Bennett,Albergue de animales,Rachael Thomas,Loja,Rioverde,El Sangrario
2854,2b0cf23dd6884079b6a2cc52e27193ed,Valerie Leonard,Empresa de zapatos,Tiffany Black,Bolivar,Rocafuerte,Totoracocha
2855,87402e8a7c65448db4ea49084b7d50d3,Rebecca Neal,Empresa de bebidas,Vicki Morgan,Galapagos,Camilo Ponce Enriquez,Chobo
2856,2aa3c39407c74a7f99d141ccd000918e,Jenny Acosta,Supermercado,Sarah Brown,Napo,Echeandia,La Matriz
2857,ffff36da0d2f440fa7b9a6776ba34a33,Mrs. Linda Jacobs MD,Empresa de carros,Karen Boyd,Loja,Babahoyo,El Condado
2858,093be97a2c424f748cbc4a45067a4f73,Amanda Mccarthy,Orfanato,Amy Henry,Tungurahua,El Empalme,Amarillos
2859,4d36bdc5cbd049ab9f220521ef50e563,Michelle Johnson,Albergue de animales,Ashley Tanner,Loja,Azogues,Santa Elena
2860,e6998f18a67449d396d4d07d41e2fe7a,Jessica Padilla,Empresa de telas,Pamela Clark,Napo,Pedernales,Shimpis
2861,64c4240718b844a3979c5846f7d4e2bc,Frank Best,Orfanato,Jacob Moreno,Morona Santiago,Cotacachi,Salima
2862,c398985a98514724801c239bd4879b69,Michael Brooks,Peluqueria,Nicholas Porter,Zamora Chinchipe,Paltas,Bomboli
2863,27a2e781a71e49dfbdc804aaf7bd5d3e,Breanna Morales,Orfanato,Kathleen Harris,Morona Santiago,Zaruma,Nulti
2864,c0f8ceae50d8423f888143c50809d3cc,Wendy Medina,Empresa industrial,Tracy Bennett,Pastaza,Arajuno,Santo Domingo de los Colorados
2865,b3e978ee5c224b908501c154d5d59608,Julie Johnson,Empresa de ropa,Teresa Thompson,Santa Elena,Puerto Lopez,Letamendi
2866,d001747e653f44f5a94bd7c2b6efd57c,Jessica Mullen,Orfanato,Carol Peterson MD,Zamora Chinchipe,Cuyabeno,Esmeraldas
2867,549eaf0e46f94c1caa0d019757234689,Teresa Johnson,Empresa de alimentos,Hannah Stewart,Los Rios,Chillanes,Salinas
2868,6bd9a12def294894a582937655e04c5e,Travis Best,Empresa de electrodomesticos,Kevin Ruiz,Esmeraldas,Duran,Viche
2869,399bb504ed3a4e69b3bae07ef8ea118a,Lisa Sheppard,Orfanato,Kaitlyn Johnson,Guayanas,24 de Mayo,Cevallos
2870,f0a5f75a5fe144ddaa5a31af9e0a851d,Terry Wyatt,Empresa de ropa,Gregory Walker,Francisco de Orellana,Santiago de Pillaro,Atuntaqui
2871,ca308ea07c994fa1b2c9afaddb5a74d3,Paul Smith,Orfanato,Lucas Miller,Bolivar,San Miguel de Urcuqui,Picoaza
2872,e1fe17a77531423aa6529144a4e9842e,Erika Robinson,Editorial de libros,Regina Mcclure,Los Rios,Santa Cruz,San José de Dahuano
2873,78c1c994fa964762838764693fb2599f,Zachary Conley,Orfanato,Anthony Greer,Santo Domingo,La Libertad,Puerto Baquerizo Moreno
2874,be656503676c4bc2a69d1390eb400f8e,Michaela Powell,Orfanato,Kristina Jackson,Cotopaxi,Arenillas,Mera
2875,b598cb64d7f34587980d7e6e7c466c8c,Pamela Cooper,Orfanato,Lori Chen,Pichincha,Mira,Cumanda
2876,789464ead12946ea946c19c6d3de37e7,Erica Williams,Orfanato,Kayla Harvey,Santa Elena,Vinces,San Juan
2877,4fe0e671f60b464b9a99e1e170f57e45,Kristine Guerra,Empresa de juguetes,Teresa Ramirez,El Oro,Pallatanga,La Mana
2878,f974ee69c10c4cf890d2af6fabd78b93,Jacob Walker,Empresa de alimentos,Vincent Simon,Carchi,Tena,Pifo
2879,1e2b78570935415ca3f8a66a95cdbe56,Bradley Stephenson,Orfanato,Joshua Anderson,Zamora Chinchipe,Pindal,Santa Cecilia
2880,37ff65686c40450e8c0583a7ec91344f,Jackie Oconnor,Orfanato,Lauren Shah,Santa Elena,Samborondon,Cahuasqui
2881,cbc7fa2f96cc4b709b2b7972a1d65082,Robert Yates,Ferreteria,Perry Moon,Francisco de Orellana,Daule,Las Pampas
2882,3154d8dc764449a6b075d3238b9bff53,Jeremy Lewis,Empresa de juguetes,Brian Mcintosh,Pastaza,Pangua,Santa Maria
2883,6e5f0ce5433c4d5db703ccc1994073a8,Anthony Patterson,Empresa de software,Raymond Mooney,Santo Domingo,Flavio Alfaro,Tenguel
2884,7cd581196b164c909586ad73a342903f,Christina Wilkins,Orfanato,Rebekah Walton,Napo,Balao,San Blas
2885,375206451da24162b3f55a6eee91f740,Brian Patel,Orfanato,Jordan Horn DVM,Zamora Chinchipe,Salitre,Rio Toachi
2886,82cbf3169d1a4aeca24e47418e9b148b,Robert Sims,Empresa de software,Zachary Meyer,Imbabura,Echeandia,Valparaiso
2887,8bf1d8ba6f5b4ca280fe5f67b3638514,Mr. Joseph Medina MD,Orfanato,Wyatt Ruiz,Cañar,Zamora,Puerto Napo
2888,f96bf2e553a048b9b17a57bc55b0b92d,Jessica Williams,Empresa de gorras,Amanda Sutton,Napo,Jaramijo,Capzol
2889,7029d8f58b5340c4b857d699d1f6375d,Keith Herring,Supermercado,Matthew Butler,Napo,Jipijapa,Telimbela
2890,d2d45b691b074ea6a0553c784d256ae8,Kristin Bowman,Elaboracion de instantaneos,Margaret Miller,Esmeraldas,Baba,Pompeya
2891,a4d8b6aed1e94303a4ff601312e72694,Erika Evans,Empresa de muebles,Tracy Davis,Santa Elena,Rumiñahui,Mocache
2892,38286830a0fa4f97805326c688b409e9,Kelly Houston,Orfanato,Nicole Smith,Pichincha,Playas,Dureno
2893,da357e10adb045fbb9f1eb154cbf7e98,Scott Hunt,Orfanato,Raymond Owen,Santa Elena,Salitre,Quevedo
2894,d01a9f46c7934e7386daebf6df7e99fc,Carl Wood,Empresa de software,Robert Riggs,Santo Domingo,Pedernales,Portoviejo
2895,1996c937e4654cb2b223c9a8b70747ee,Crystal Pacheco,Orfanato,Dana Peterson,Cotopaxi,Zaruma,Manga del Cura
2896,fe89cdc27f68498aa33d8f5feb9c23b4,Phyllis Marshall,Peluqueria,Sharon Baldwin,El Oro,Giron,Esmeraldas
2897,906cc4ba8dc4499e814d59e35b0d8415,Dr. Andrew Dennis,Empresa de muebles,Jerry Coleman,Galapagos,Portovelo,Chobo
2898,df410c6b3900441bbd445e836845bbef,Brian Smith,Orfanato,Jacob Sanchez,Tungurahua,Francisco de Orellana,San José de Dahuano
2899,b2c0271810e24095a589d6f2c23e921d,Brittney Garrett,Empresa de muebles,Shirley Sanchez,Sucumbios,Taisha,Pancho Negro
2900,46a31b5ba11546e2b5365336c7f65b17,Matthew Sheppard,Supermercado,Dustin Robinson,Francisco de Orellana,Riobamba,Quero
2901,4474b0a25fd347d9a85b51957d7b5834,Stephanie Smith,Empresa industrial,Debra Bradley,Azuay,La Concordia,Quevedo
2902,8da8685e724040d6b02400f523b40788,Adam Hurley,Empresa de zapatos,Patrick Moore,Imbabura,Santiago de Mendez,Chontamarca
2903,4fd5f4b63db14d449af34173163b32fa,Christopher Guzman,Orfanato,Michael Brown,El Oro,Quijos,El Carmen
2904,880ab564eb9b450d8990bdb4c487c0b9,Jenna Franklin,Editorial de libros,Lisa Cooper,Francisco de Orellana,Deleg,Archidona
2905,0efe386ad0764862a5cc9699729ca594,Scott Bond,Orfanato,Austin Williams,Bolivar,Isabela,Larama
2906,ed9b922564ea45f9a0937ec2a5f53ac6,Daniel Stevens,Editorial de libros,Larry Gonzales,Galapagos,San Juan Bosco,Caluma
2907,79f1076aa17e46a68322a8119679bf74,Kathy Stephens,Supermercado,Elizabeth Anderson,Morona Santiago,Santo Domingo,Sinai
2908,2834a8fec5bb487fbadfa4f2e451b223,Jimmy Miller,Empresa de bebidas,Andrew Carrillo,Francisco de Orellana,Daule,San Blas
2909,eb14a513d849466ab94829cdaecc1963,Rachel Ramirez,Empresa industrial,Gwendolyn Simmons,Pastaza,Zapotillo,Tambo
2910,2055e718f6ab49a48f58e7171b13c536,Timothy Martinez,Empresa industrial,Ricardo Singleton,Napo,Morona,Ducur
2911,ae61664aa2984df997bd72486db5a95c,Barbara Moses,Orfanato,Dawn Freeman,Manabi,Guachapala,Taisha
2912,9ae6ffeda323427ea3a32786e1d449cb,Randy White,Editorial de libros,Dale Evans,Cotopaxi,Las Naves,Cañi
2913,5f1dd6a27df647efa5cfad40bb9775c6,Benjamin Parker,Empresa de electrodomesticos,Ronald Cantu,Tungurahua,Tena,Avila
2914,32a8dacb0eb942af987d770cd7de80d5,Katherine Stewart,Empresa de ropa,Jacqueline Ward,Sucumbios,Pichincha,Pan de Azucar
2915,56eae46021654ad5ab6333eaf387eb56,Jeffrey Thornton,Servicio de telecomunicacion,Chase Hernandez,Santa Elena,Simon Bolivar,Pelileo
2916,d8961c3ad04b488eb71ad7236192d5a2,John Howard,Empresa industrial,Don Rodriguez,Bolivar,Samborondon,Bellavista
2917,f206d24311944ddd829f8758c7d66eb6,Brenda Miller,Orfanato,Lisa Carter,Pastaza,San Fernando,El Limon
2918,dee9f28832084dc4bff078a271fabe9a,Benjamin White,Supermercado,Jared Weiss,El Oro,Catamayo,Guadalupe
2919,b9b838727918429faca5404873a48a82,Joseph Gonzales,Orfanato,Peter Chambers,Pastaza,Atacames,Taura
2920,4b85698320cb44aaab897ac2e97ac819,Mary Butler,Empresa de telas,Amber Schultz,Esmeraldas,Atahualpa,El Carmen
2921,a670ec0df04d4aad9a702f5303ce7fa1,Thomas Vazquez,Albergue de animales,Brett Gutierrez,Esmeraldas,Montecristi,Aloag
2922,ada37c04e3824620877c683ef2ef0963,Lisa Joseph,Empresa de bebidas,Monica Campbell,Pastaza,Calvas,Sarayacu
2923,26b03b1a7f8b42cb9a92522527533bfe,Wendy Jimenez,Farmacia,Audrey Parker,Tungurahua,Aguarico,Salasaca
2924,b8454c4614054d7ca195be3142745ff8,Michael Roberts,Empresa de electrodomesticos,Brandon Boyd,Santo Domingo,Samborondon,El Recreo
2925,976e70d7ed9f4425bf57477e37bc646c,Renee Boyd,Empresa de zapatos,Kristine Evans,Galapagos,Gonzalo Pizarro,Yaupi
2926,aec9d5cbb1ab47ae81af9d93a5266a70,Brian Delgado,Empresa de alimentos,Nicholas Duncan,Napo,Huaca,El Chaco
2927,e77dda5594784da892c122df08e3ba39,Christine Hunter,Orfanato,Jacqueline Bailey DVM,Manabi,Babahoyo,Tomas de Berlanga
2928,9bd44e28bbfe4c19ab40e2f8f987e133,Jeffery Mckee,Empresa de electrodomesticos,Joe Griffith DDS,Manabi,Sozoranga,Tingo
2929,04625e84bf5f4f158d2feaa8090cedc9,Hector Hernandez,Orfanato,James Mitchell,Esmeraldas,La Libertad,Huamboya
2930,717117383b6e436db75602a27df17153,Nicholas Young,Orfanato,Thomas Gray,Zamora Chinchipe,Puebloviejo,San Blas
2931,de53e917cbcb44f893cc7e382a6103a3,Jason Newman,Orfanato,Kevin Brennan,Guayanas,El Guabo,La Sofia
2932,dc99c963a2134a329ba8d5dbb5e9e64a,Taylor Romero,Museo,Jenny Brown,Loja,Pedro Carbo,Ecuador
2933,e19257c589584aeab41826c9ffaa7993,Kristie Schmidt,Empresa de alimentos,Christine Ramirez,Manabi,Rocafuerte,Pomona
2934,4caa08eef5294f8fb2c651e298b0e7c4,Julie Williams,Empresa de muebles,Lisa Martin,Galapagos,Naranjito,Santo Domingo de los Colorados
2935,42313a1a5fb041fa9c5a460990e1f19e,Carl Young,Orfanato,Mr. David Cross MD,Loja,Mira,Maldonado
2936,267a9ca68c0a473dbbcf12ac4a7cd047,Tammy Kline,Empresa de juguetes,Kimberly Bradley,Esmeraldas,Esmeraldas,Zapotal
2937,1279236eca1f407c8dd4225b81730dfd,Darren Robinson,Supermercado,Aaron Mccoy,Manabi,Latacunga,Pan de Azucar
2938,6faedd6af4304181993fa5542748c199,Michael Montes,Empresa de juguetes,David Carter,Carchi,Antonio Elizalde,Tingo
2939,9810162182a6433bbb0ed7e649109bb3,Christina Miller,Orfanato,Sue Mueller,Sucumbios,Arenillas,Tusupamba
2940,13a470fcd5214e688f7fcc379b2eaa20,Tammy Perry,Empresa de carros,Margaret Lamb,Zamora Chinchipe,San Miguel,Sevilla
2941,f05cef7e91514f268b1902c8ccc8f1e0,Steven Pittman,Supermercado,Kent Baker,Tungurahua,Jipijapa,Tuutinentza
2942,767609e10a6d486f99417204b88d0e5b,Taylor Joseph,Orfanato,Sarah Smith,Imbabura,Pinias,Pifo
2943,ca5fa55b66a44364b67a066d916acdca,Darin Hensley,Orfanato,Douglas Arnold,Azuay,Paquisha,San Juan
2944,a7ba06679f304ae3a1cbc987af0d5efa,Shawn Hinton,Orfanato,Mr. Jeffery Meyers,El Oro,Rocafuerte,Aguas Negras
2945,e655675850f64440803d1e98c7d2af01,Casey Brooks,Empresa de software,Stacey Hall,Chimborazo,Chimbo,Anconcito
2946,b513a57490f041029ce9caaa3f84ba67,Derek Vasquez,Servicio de telecomunicacion,Timothy Mack,Los Rios,Celica,Azogues
2947,0f08c64a7cec4146997604132fd80de8,Shelly Glass,Empresa de telas,Adrienne Vazquez,Sucumbios,Guamote,El Chical
2948,e55fc74772ae4cd6a75000cbcfa12d32,Mr. Robert Thomas,Empresa de carros,Brett Baker,Zamora Chinchipe,Daule,Zaracay
2949,6f41a253925448d0a0bde878070f9568,Sean Yates MD,Orfanato,Kyle Moore,Santa Elena,Shushufindi,Puerto Napo
2950,dce20e33c33c47b5b9214e4d35b4b7cd,Eric Carey,Empresa de electrodomesticos,John Johnson,Pastaza,El Carmen,La Union
2951,c854db621fd44200bf484ed6ac358cba,Amanda Brown,Empresa de telas,Angela Hoffman,Zamora Chinchipe,Pallatanga,Rumipamba
2952,c9c86e0a82924be4b8231131eb5a0b2a,Regina Warren,Empresa de bebidas,Tiffany Garcia,Guayanas,Montufar,Piedras
2953,848b3c6554af49528b68e881e79eb7bb,Stephanie Summers,Servicio de telecomunicacion,Mackenzie Mason,Zamora Chinchipe,Ibarra,Salasaca
2954,96f5a3fc85034e459e3f55f6f4e25e39,Tara Buck,Empresa de telas,Dr. Cheryl Sharp,Galapagos,Chillanes,Larama
2955,d53203c4f7c44b15b5b63f773786c27f,Dawn Galvan,Supermercado,Alyssa Beck,Cañar,Taisha,Puerto Ayora
2956,ce24397bd3364b688c3e588ba2222c84,Patrick Smith,Orfanato,Jeffrey Gomez,Pichincha,Carlos Julio Arosemena Tola,Tarapoa
2957,0f6e81ea2012447184cc04154fb75be8,Craig Holland,Empresa de ropa,Austin Ray,Pichincha,Duran,Cayambe
2958,dab9bf0d12b74ca2b9fd6bf3d4d805fe,Carly Taylor,Empresa de bebidas,Phyllis Madden,Carchi,Manta,El Chaco
2959,3108f9b3441e44138b3b56d78ea3da38,Michael Brady,Empresa de juguetes,Mr. David Barnett Jr.,Cañar,Cuyabeno,Jerusalen
2960,fc5a56e6932a4ca499e3a89104c6c6a9,Gary Gonzalez,Empresa de electrodomesticos,Matthew Velez,Pastaza,Zaruma,Otavalo
2961,05ae518452ba49de8060ccfcbf4df9fe,Amy Wilson,Orfanato,Jasmine Lee,Loja,Cotacachi,Otavalo
2962,8eca50ea156344259ae9033429f3e513,Shawn Flores,Empresa industrial,Jacob Walker,Pastaza,Pedro Carbo,Cebadas
2963,c35499d3b4624a3884737d7bf3d47f9a,Lisa Martinez,Empresa de muebles,Emily Roberson,Manabi,Ventanas,Oyacachi
2964,7c0e80976c0448f0b992f015b802eb60,Bradley Weber,Empresa de juguetes,Jason Hayes,Guayanas,Palenque,Saquisili
2965,e4d194167d5e4a069962b01969be1b92,Anthony Nelson,Elaboracion de instantaneos,David King,Manabi,San Miguel de los Bancos,Rioverde
2966,5d96efd5c8c64e9c8f13149950516a45,Emily Murphy,Albergue de animales,Samantha Garcia,El Oro,Zapotillo,Ciano
2967,5bd6230c26bd4ebabc901db23607bf56,Joseph Ellis,Empresa de muebles,Bryan Brown,Tungurahua,Atacames,Sarayacu
2968,a761aeb29bd742058286f5988e9d5c5f,Zachary Myers,Peluqueria,James Lee,Napo,El Pan,Manglaralto
2969,f1cbcb7bd4d84fae85ea6894cfaf6e2a,Derek Lopez,Orfanato,Christopher Ross,Cañar,El Trinfo,Quingeo
2970,7e90930144b24c09a4c73248d9b8166a,Miguel Hurst,Editorial de libros,David Moore,Pastaza,Mocache,Pancho Negro
2971,a75e7a22a8f84a749208d067e39b4579,Tammy Long,Empresa de zapatos,Karen Richards,Zamora Chinchipe,Loja,Isidro Ayora
2972,8804cc0fd3b240d1af0542df53e8d22d,Hannah Edwards,Albergue de animales,Jessica Hicks,Morona Santiago,Guayaquil,Mocache
2973,eeffb2473e24454e9755cafc7fb9ba5c,Scott Bonilla,Orfanato,John Gibbs,Santa Elena,Sucua,Cononaco
2974,a7dbd0b8a3904be99cd319975d2d61f7,Jennifer Thomas,Ferreteria,Lisa Reid,Zamora Chinchipe,Mira,Muisne
2975,f3c8edf26379422eaa9de7cb00c71a73,Heather Wood,Empresa de juguetes,Rhonda Ramirez,Napo,Colimes,Carcelen
