,idpermiso,nombrepermiso,descripcionpermiso,statuspermiso
2798,8337959b492a47aba45f4b57380703dc,Read,YZThrb0tMySIZuVzRvRWJtbp0,Activo
2799,ebf6e014cae14f948fdbc5153d7200c6,Create,GR8GxyunOauZBlom2NNRDKWEC,Desactivo
2800,f378a0262bf14219ba19421173ac2d94,Delete,mFT6LVcUTfr9zO3OUCYZ7upfU,Activo
2801,858accf631a54e5086908e9c7d294757,Delete,PF4iEMi4KbMYB83tIx9y1xTEC,Activo
2802,cc85436f36d346e8b71939d27b958a1b,Update,5O0goNd33ZyCPZgdawrnV5z4m,Activo
2803,f933902edb6349789089c439f3e5ee65,Update,eWeQZOxPUF5diOYNmOMPZkWhL,Activo
2804,95e520c8615140059ff8ade84333ec32,Delete,N4n29tECZzfPJEmpSM1B5aV5g,Activo
2805,0a4341ee2817485b800e0ca484210262,Create,oicbOV0UgXZUAxzNlrsR7ODKe,Desactivo
2806,1823d70004f34521875de854c253e455,Update,Emiu1l55hOilolm7hWkR1JCqj,Activo
2807,1347fe5f69154e40ace132143d441e04,Update,0YAhPIAzXiXUVkNSYqwZwRlI6,Activo
2808,486175ce1c6f406bb122d77fd4ba504b,Read,NdY4YzucMsU6ZmvAx7lIQMw30,Activo
2809,882064abd6c84e4d94b3f285d379be9e,Update,qewA6yI3ucCDZikSeiKMzWR5M,Desactivo
2810,cfcbf92170974dc280225abc93f7f2dd,Delete,1Cl9SaT3JzUz2FQlClpXtKP9e,Desactivo
2811,abc3f2b935da413a8092f29e8f5d9f1d,Create,QauDZQEREEZSs0AA1rlzu8qRP,Activo
2812,742ff5ef84a243a8890139ae61e1496c,Read,Fk83jDgMuBEXYnQb67O172HrY,Activo
2813,71fd384745f64ae2a5a52a2971323bc7,Read,NrXQfBdmamZnEKbVssUeQa1dL,Desactivo
2814,4e9c45494edf483a92e562698ea2f8d1,Update,3G90O1K8mOGWnNarDXDi62VTH,Activo
2815,811bec5069b0403a83e312ae3bc83e5f,Create,dHNeiny864Ef9myEdY84QEkWh,Activo
2816,8b991405f43d4cb886a1bcf4283897c4,Read,qIaXP9g9NCqTRwk3xmi9qyBia,Activo
2817,25c6dd90d6c249819db67bceac93e718,Read,SvhwsD5YCU2wvqDEIb0jRsfsO,Activo
2818,2bd1d80da1a74e3b8bf16987aadd4573,Update,0GipmkBc0g99WQ92GnSCugBtH,Activo
2819,04e2b712c221446394c30bfcfd7bdee5,Create,Zi5byWywz4akBCPdXx77I9lrX,Activo
2820,efe760dfa58a474780ab1888d0fb2b4d,Read,L9UFe6tJJH07nJgtAPkJnlyTu,Desactivo
2821,730c5a8c84794d91be54920ad42afb07,Create,aymgLurpga3CmKZVMw09xomYr,Desactivo
2822,0620c34f77854d3b8b71086c1fa7f5c1,Read,6nPPUc1FYQKpigfTwgp6F0OYZ,Activo
2823,be595b359a614820ae70a48524931235,Delete,hNfo7r01L5bCOeRGcj7StyOI6,Activo
2824,3ee928252151407fb78ff406512cbd32,Read,NxN8kCpAMwi7muN0nUosrWv89,Activo
2825,724cd8d8b3e3461e932252a48e97b646,Update,dSh40POZ875vz7JpV0kZGh9Dp,Desactivo
2826,407d205501dc4a83a137fc80baf87e20,Delete,yx70THCUUCvoonvRCPT3UTtVz,Activo
2827,3d8ba534abe64807a993cc21890b9f4a,Create,mO6t31BkYPYrFLOfKL4Sk8Igs,Activo
2828,7f65e2883da24b6b95b4e948d21184a8,Delete,fPyHzSXI7nWTsU9h7PLRBysx0,Activo
2829,0c15183fe372471c81068b95bbc34c71,Delete,doaHJEAYGvu62witQ6PpcdvKz,Activo
2830,f0ede506e39840fda429d72c4933e9e2,Create,7s0TuinzwYyryps4cbT0Hhl7c,Activo
2831,da986bc356d34b2aa9b5dc35b09eaa05,Read,FWIrU32RodyN9t13Nd0M5ZGCb,Desactivo
2832,af8e154838334444b23dd2b033b5616c,Update,qhXQ1myn4rSQk5s2EAR7ga9EC,Activo
2833,25e8604293d840d9b9971493de47f75f,Delete,3TFxGNWvV3KDDF5Ij4fdPDfIJ,Activo
2834,057714370dc547b0b42910343fb6b51d,Update,fJ4zSydZgrYkNZBOKfULsIVon,Activo
2835,4772c7f7bd2d4d91a3724f40ac586a2b,Create,RXNwmsMkxWCUZdgfa05lHOLJ0,Activo
2836,8770cc4e28014b489ba6b6d0d0bedf42,Delete,ZFUHQCnHsgDX4hYQYpGmaQquf,Desactivo
2837,9e106623fd97414bb9bddd101de62381,Update,JhbxKbhofVqmKcOSdWukb7lu0,Activo
2838,b7a944a98fcd406e9f470f6c5eefbbd3,Create,U6W1V9lTXUoiWBoBDkVmH2M7d,Desactivo
2839,9cc1ea66bb254258b18c43edf18e2257,Read,vvXgMG9XK9qH9wfLEscGzMjsN,Activo
2840,b4705e3e1e95472d92e1ad863f6b2724,Create,5bRxcEINVnOKpxlzzCGkIQK66,Activo
2841,2807e0618597439e9c04c350b9241a35,Update,qONySixlRq2Ya43x7HR6i1l6M,Desactivo
2842,44231d2173d74dc49dc9f627163125dc,Read,6lm1glgfDasBDZyLBWmMq0voo,Activo
2843,f4d9a5bb66ce4d1f9b92f6080ced980e,Delete,QrxAOWTpsLHElvZyQmigsd6cA,Desactivo
2844,d9aa7e1fe6564b9b881efca57c93a0c8,Update,wgul9NMbtbPlCGRxmWnObLd0U,Desactivo
2845,4e041cb5ece64e87ad107fd32e42070a,Delete,lDMf5jeZTB3BTu8qzWm24ddB7,Desactivo
2846,fea4d8a2353a441fbb65e16efc99a909,Create,B3lzm90dtdkIKlZrkuv6OLeVR,Desactivo
2847,62075a62f445455ea3ac8725b0535f9e,Delete,KhLqX7l32r5U5F4sIWpXgwysq,Desactivo
2848,c022b66c758447d0b9d434f5e90bc37c,Create,IejQNUsaW06ooSzHdMapgasnB,Activo
2849,f41fb109d68f49128f6efe733b1fb5a8,Update,PU4HUtCWSCQcaGLXGMI7M5ORw,Desactivo
2850,aca0b8da84314bf7a7c03c6f908de068,Create,PjcnzUsRH9y6finZbB4Y9NIiK,Activo
2851,46097b0c65ed4e2e92bc5ea5ffb692b8,Delete,pmmbpL7sbvcgv1OgX8s9jks9Q,Activo
2852,bdca6b0b3c934036a6f31f4a73eb8f14,Read,Kuzf7vVlju4CfBclv2gnsqVq1,Activo
2853,dbd29dbd17d9448dbb2f83ebc8b4602f,Create,YSNhxihctSLUc2U9p4fm3pPfU,Activo
2854,33ee9bd65e8e4ce0b95a2e5a4bace10f,Read,vR2ne52Vt38fhuV9LaNAudKz2,Activo
2855,fb910ebabfc745eba32d5f0daa530fb6,Create,LC8Z9KJ1P2zHdwVz8DdR0MnPq,Desactivo
2856,5020f528043b4a7ba96cbdc62d94688f,Read,d6v4uZzDBKgkHyROEvycPkku0,Activo
2857,e7e8145edb2c444c85d4de522f4c2925,Read,Q8e2fRQ9LDfINCTg0luXG4hni,Activo
2858,c63b705a9d0a43c0abc64a086b420b4c,Read,PKXtyxW3Pn2BkTKNGvumgBVve,Desactivo
2859,38ae1ff46df444e3a0ec6b5e626240ce,Update,a4sL9S6xZgdc0F8bPEzu7UTzG,Activo
2860,1a8f188f0ba14a859a30e8d1ad96262a,Delete,SEQEwhGp1OadgeqrlmwMty5Nm,Activo
2861,34efe98d18b84e65b71df36a9eaa5678,Read,0hGNn3QmYDwvmJ5hjuYnyuwjK,Desactivo
2862,03c89430d5034e20b5f2cff7a21b31cd,Delete,3p2f9hEgJtjoBFol0WegOJMPR,Activo
2863,cbbe47d40cad4f05a5835e90eb86921d,Delete,Z8qNjg0hy2fQp2e1loFy5NSC6,Activo
2864,67418928d92b4307bed524815255dfa7,Read,GmvS1OBZU7Bw7eyIwRPYb0ya6,Activo
2865,5c4fb0dc960a4e6c9af85b821aef3c99,Create,iSCkhWJ6TweQPDa8Y91OYPrVW,Activo
2866,8066d07c9678415291ee3c57db377b71,Delete,2LAWW7Z6cFa6lFAeKOgUcER8d,Activo
2867,68d0a746fac04414bb411be86cfd030f,Delete,TeTY2lAOFyKZD4DgLGtzCsnvC,Activo
2868,af45dd3fd58e4b34b907ed0d86e7b19e,Update,5B3FtHkXclw4zHnGLs0m6qfT7,Desactivo
2869,068205da22b74f2d9811b45d530a0149,Read,jIOwj94VorcV99fzLDIzHnAO6,Activo
2870,1383f61f31a24067b695fa4dc1734145,Read,fJfhHGJce3kcI9vjB3aImM80c,Activo
2871,2c08e535d67f45ce9337514df0d5cf91,Update,YpZuw5ckbapWEZIgienwXQePU,Activo
2872,0da91b94f4744a088f5f699e668952fd,Delete,uEF48x1KlwG2qbFZcwhsBElmn,Activo
2873,41010ae880f849f58a33673c549c32de,Update,CODPBj77jRpUt1iAsbSDIxYXJ,Activo
2874,d455f0d675cb486d8e11db559dc7f063,Update,tpMZPk0ayQnQRGELFzzatlHjf,Activo
2875,345c5a7f310e41469876c70c558b75e2,Delete,utF7nhHBdw75aT9FWdiEa5FcA,Activo
2876,b61a5c7358b5468d898beabbe33d6602,Update,19QZGzQn0tjkurqNmCsXSIXo3,Desactivo
2877,7ea502b98610434495dcf48db2d27d15,Create,kO8O0SSweQguthr9f4OnUxmwm,Activo
2878,9b125eed0a5a4d278081c453ca39616d,Create,D0d9iG2R5oqZXrXbQe9WLVeEN,Activo
2879,48431a53eb614c078fa2051b3cd6c11d,Create,BU4MYgZLhiq1Kosg8z3yhIOXh,Activo
2880,f5fe4ff50c71431688a66e976b6505f2,Create,c06OEtY8dXNDvAYchGnYzK3Ox,Activo
2881,074cbc08f22f4a98911635edf1c61b6b,Read,pMvZNKOCf0GOxnM1msxlEhakN,Activo
2882,9130cf0e2b19479fa46ff471b043754d,Create,5eRqaMGJea9RCfSxc8DfdOJLB,Activo
2883,9b059eb665444a95bbb8e898579251e8,Update,jiLaSKk1mpAiqZJ6xTPVTBmp5,Activo
2884,9a6b92c528ea4647b8663bc946734fd1,Delete,q7LlUxKsUkotD9pJhzBfKiUS3,Activo
2885,8ec4610dd9604058b41c1945ca8d5a17,Delete,qWc7M9TbPlbxfYCwLJ4WL4NSR,Desactivo
2886,802cb4579364442f97888ab83270af69,Delete,KSEmWcYJWebXLzjY5v3vIJpFM,Desactivo
2887,20cca4ece0e44ca882c93c27149c7273,Update,XIA5Gz9DqCMYWREfSdPgqgBiC,Desactivo
2888,60ed5b37da374e44bf14aceca2dfbce3,Delete,ezFYZ2efnmHdWptyn3T5dR8v7,Activo
2889,56a728e7c4d0491f972b2882321fe2c2,Update,SLtXkbzeoJm3PSQngK8vIjQQW,Activo
2890,48631c2a2fc84cca9400b2904fd1024e,Read,RwfYax00x40a80b8nHmfIGu3V,Desactivo
2891,af24f9f612f44c35b056cdb8d6b65b5a,Update,eAVKr5KYzrUBEWdllCrgUwCxh,Activo
2892,88d80ab6d7ee4ce2ae678e4bf394bd12,Create,swMxLCjNBFUJreKiwPDYJFeS7,Activo
2893,330a5be75cdc49378a1ac1733e42a050,Delete,tpnGEajvpMM4F06mgzmVQEk7R,Activo
2894,71ecdc4d345c4a4686bcccb049c81907,Read,MzepoQK0gEOdtyShipMgRAmiC,Activo
2895,4b8448dfdb1b4cae9cf80d1d05400e44,Update,Hk0XDQpSZmU1jwrcyH61K03Vw,Activo
2896,8e376e7f741c4d89bf81e8c9125e6254,Update,ZubBV3ZPBFc6UFFvads68ZCus,Activo
2897,3687b027c16b4529993df534d16d0d60,Create,eH0tRYcfw8zhNi2i8EYoCsBW8,Activo
2898,24c8d46eaaa94d91a3efbcffb4774c6a,Create,fq7yo0HYohTHp3rOO11RrHZgu,Desactivo
2899,5425dd93e76e48ff917762ee07d21d42,Read,JXteX89SojImeRJ746CpCR0oQ,Activo
2900,b627b70d0cdc405da5c0a1d48fd8193d,Create,kikF4aO6lcElQIIwjBxgtqL2h,Activo
2901,bbc6b5f97dbd4477bdab9fe443cc00d9,Read,UB1x61J65cU469uK8qt845Xip,Desactivo
2902,de24424699424d15a8ed93132a376e6b,Read,Gc2i9ale8CPKKrImNDj1bvvas,Activo
2903,fe4edc173aeb403bbb3166f32aef0f3c,Delete,bz5A3UmK5ym7j3HUBByRw1nIS,Activo
2904,45dd8c5f24e34fa08e1dbf1ed06d2ee9,Read,zkq5Q9SHThxEm52rPjQM1b9NN,Activo
2905,d11c01b6266e4fcc8f2d31b86a134a85,Delete,eoeVnGL7NfdybiB2iNNXWmc2y,Desactivo
2906,90256334e3cc45a4a01555d291ce999f,Create,3qa7ta5HTCj3zAHNKdQIzg9eH,Activo
2907,28e705b8f3074ae4b896712ab94281cf,Read,L4URsO5qldfyqJy9ktAacJ3dC,Activo
2908,ffcd1a4440484af38cbb7b7379d98e1c,Read,f8G0haP5dcYL8eFCofNKiACaw,Activo
2909,4a0ee0de355f448eb3a487a66580ac01,Read,zmE6slvIlmF2udY8Bj5XudeFc,Activo
2910,ea9ffb0b0b9241c78f0bf8dbdb2f1f2b,Delete,Mhr610afJYr4Z5G5Dq2Prlepe,Activo
2911,17c1597a31494108ac9ec309ad9d13c1,Delete,TfPukZtL9Qaj9O980M9BqFDh5,Activo
2912,de1e3e4f61a1420095d41e5b50afd3b9,Read,OGTmF8MXoWuUyaCN0sYhLzb1I,Activo
2913,695fbd3d769b4c3db24d2e09ab559adf,Delete,m0XVDoKjP3Od9WMU6us58YcP8,Activo
2914,275e775aab6d46bf9d07cbfc079bc2c3,Create,aS9JNr7mqhScqmHC9q376vARb,Activo
2915,33bea40d4d1b4fd9bb8aeec2928d965f,Read,9aY4KqOY5wTw4xdDwHue7lSIg,Activo
2916,bbb9d28acc494be9913107b294e62d07,Create,a1gxZFjMMcdWkupgvQbvAr8RK,Activo
2917,a308ac1c5fe341c8985b6445096522ec,Create,K3FYbZp5rR40WW0EKLEFhCYxL,Activo
2918,ae692df81697487e9ff9b06c7565d34b,Delete,67ewIJr28g5mPgJhEdNKdIXOQ,Activo
2919,3f4c3189360846dea0a4dda87a9951c8,Delete,iVvowZo6Z9Y8ce7urOnpXcEYC,Activo
2920,99c69cffbe604878a252f77e8f847441,Delete,w0a7TU3YkiH8T6Jr4xMn8G7Gh,Activo
2921,dd08f70360a0414b95a1c228bb83730d,Delete,hmGOlW5UpZlVQ0yjYgocirvQK,Activo
2922,dd2cfc4d38e545f496f2d5babf8c6d5e,Read,UlAkQJoCR0TSB1HsHcQxicNxx,Activo
2923,5860bea9d38947e38804dd2b49812906,Read,CYQmGD2kikT1TpheUE4pd3XHT,Activo
2924,ee1969b4b6a54f628c8c66a86fe8d81c,Read,KqFNjGEth18LXCSIqAaaYjvWH,Desactivo
2925,9d3877dac037439f91c27f2dbdaebf06,Read,vwKZIBOOhLmq2wqV0GMCEIJVA,Activo
2926,df26b776e193490fb3e193a286b7cff5,Delete,osW0ZhMP31XFw8WDR4G9EhnWx,Activo
2927,74ef208a164d446292340f9c1df430d9,Read,1xtG0DIy1wnDaRRD3ewKz7zqw,Activo
2928,35f956b5e3fb4705bca2caa2bdcf84d3,Update,x0F0zgHBYiA0CFBums8Ghrrof,Activo
2929,ddaeaa1ea46c4e29852bfd838f08b8f3,Delete,nIYSTv8cpLpyR1UBIzsKrmh5D,Activo
2930,31e35e1ca0154cf28efce54ded371f69,Update,gOIr756vLGCGK7iXPUNMvM9hJ,Desactivo
2931,22f55508e4a9444f8c4d656def65317f,Create,7IOq9BdE4lX9tRzJSlLmQRQZN,Activo
2932,e0b5cc9cb98b4b1eaf10c9d708f3c332,Create,4299fzaQs59Sqcr1Mn5I4uS7G,Activo
2933,e8e2878c84324c3d928d9c7ac7795efe,Update,daTx15zN2Awu683ZGvOv3ROuL,Desactivo
2934,8081faf8fd0d4ae5b6940b765e6444d0,Update,v7Vf7grN42nbWx00aZE5qquRM,Activo
2935,9173490080de4f549f7a6469e08624f4,Create,CUTo6mAOWRQxpuAfYtaiVbXpK,Activo
2936,fe31048475cb459f8cf18c6693f2b8a6,Delete,Qzh31Z0MrVJ58fR4vVIz4qMzV,Desactivo
2937,5ffbf38605914c78af5c52e3238ce6ed,Create,jsRzeGieQtxq0yA9BdKMBJnZQ,Desactivo
2938,5735ff9f5cb3481b8233b23d66c97e3b,Update,txgM1LbBuXK9F0hrNv0FfGtXC,Activo
2939,d375144964a5450e9e2aec652fb3e985,Create,5i0io9i26XLn3PtA2ppN7Z5AK,Activo
2940,1a941146b76144a78269a7574c05ae14,Create,NSjsr07oAMS6xmHlNcq5xSR6w,Activo
2941,093175b1efb140499db03c69a7b2ea8f,Delete,kkiQnjZB0gMghbtqwoTq1u3C6,Activo
2942,66e58796ffde43abb37a4a7504e1ec45,Delete,9T8vCHJhU6YAckOaYIhr8Yqls,Activo
2943,9c30327ba6034e4da82a6206072bc538,Update,y0meFt41Ud3tC3Q3RlG798Sj7,Activo
2944,1213e7eebb26460c8c7783ce03aa297c,Delete,wkerMDrTVMHQRVjVJAQPy18ud,Activo
2945,631a23c92bf7441d9f6e7f2542fb4402,Create,HYmkIeD0IwMNLpq4kA0TrgoXr,Activo
2946,62b8408144c0473eb50c64a260ab6288,Create,ISuB3qd8X1TQSakfzu87GipgO,Activo
2947,f3ed85fa237c4050adbd5638c2651801,Read,NqNKnmzTkoljIhLvunIoaGR09,Activo
2948,825c369d6ea74cc597faebf16f680969,Update,YwCon6fGJMQeHD2FrfxYwdTFm,Activo
2949,b4d0012c47b04b1dafc6a7370ddbaeae,Update,L2y0tUHnqhAa5ofG4uyuF8HQl,Activo
2950,35110a297bac4c80bf46b92b938acd49,Delete,GEQyAA9UuwKO9zjLtvw68dGo0,Desactivo
2951,2bbb7c4be7734f398109927517833871,Delete,f9mwlXfvWvaPPJ0kob8imdV5B,Activo
2952,3b7f0ea3cb1349deb2fc2058d1f181cc,Delete,otLZsZPP6ISOhkwUB5PERWmK1,Desactivo
2953,1bebd26c679d46b29fbb07710f26550a,Update,oO48MWvIbYViDQ1wbSv7ab5Se,Activo
2954,f242e034ec0f4457ad65daff7ae41bbb,Create,XEs4sI8wafu3xNTFM5ZlJpbGR,Activo
2955,b9e16fb835324a31a0c940efe4ac163d,Read,EPfYu8c723nthlrmB5evD9Skr,Activo
2956,49c667472bb34d3baf6d921974ce9135,Read,NKNvHWQvh6b7JDeIrjUv3lWrJ,Desactivo
2957,0c3a8e4f86874ebfa3bc8fda51fcb453,Create,qxjxuYk5LE0zpLgdbX2K9SyT1,Activo
2958,66bc40976fe0450ca37b457e0b242943,Create,PhN2EeErRI4yJ5DAwXcWsmhSk,Activo
2959,38ad0158d6ac44088c6d5945702a79e4,Update,KRjgYJqqP65ziEG922mnJ18lK,Activo
2960,eb781055e6e541499e3fda9c83ce4270,Read,509ELAUqovUKcSPiJ5dQAKxFc,Activo
2961,d6c884e8c2d547d1b57bba5c8fc02b35,Read,6O5j0tkF6bLQa7yxC1H6LVwOn,Activo
2962,5ccfb48d2574452d8ed2f8569b59dd0e,Create,weT68ewbFUFFZvbiguPHe7STZ,Activo
2963,a1b9c21d77bf48a6a5a248e20638d98b,Read,DisUtG2TxsRAwivPSgosANYGv,Activo
2964,8f2efe993c0149cea567abcae3a8ebd9,Update,Xgw3MvuAVQIe77NgLdXYIux0o,Desactivo
2965,029befbe1bc44868a0ac4e85a31945c0,Delete,MCYfCvDglEIqtBaOebl1VGWAm,Activo
2966,2b72a8352f944438ba99a53dc23fad82,Update,BLcoqhrTNa8MGguba4r94FxeB,Activo
2967,964095036cf948a5821e733d828fdf0b,Update,zzaqGpX7zTtrj7K6CyyLu5LcU,Activo
2968,f4a1d03f5c6144d8b0a7216e4a1a5d5e,Delete,tOxAbN3a1JJeHjRqEAI1BADn6,Activo
2969,d74c4c249be94a97afb369b9b836012e,Update,Bq6Y2qyW2oiWHkWKA6PsLnLSd,Desactivo
2970,2ed5926bd111486eb29c3ffc2567e0f6,Delete,amBwsOfM8u6KDnv8tXhdR3WfU,Activo
2971,bfad30e0ec26499f9b036847efea058d,Read,FEfdv9kucWQtRZJcy0AKeQtw9,Activo
2972,6cf59bc97625488e81e4842fedcf1774,Update,kVZdpvUqD2h2JFQ2l0SM96X3B,Activo
2973,8f56d0468d2e4f32832c2d145feeb8a0,Create,8TGYvtckTifF4iways6CkbLH3,Desactivo
2974,73e37a98160d4ea9a6405948c6e04394,Delete,tBdHqMCAS61VeOEFzcj1nSDT5,Activo
2975,3756a1b27b7c4a308a42011b8162b066,Update,iAHpH7TX8unR71c2Aiji2kJ4I,Activo
2976,ccf12db6e8bd4bf9a95ed5bf33879bb0,Read,4Sr2MFXksopS5PBGGdL2BIdRp,Activo
2977,0001bf45461e408f9b3236b0cd9db310,Create,P3XCHo2mc7opGYmA6ct4VklSn,Activo
2978,296460e4aff140beaa1c3c2ed2499a9f,Create,NcELI4hW4WoNTpyVdR2r70qZN,Desactivo
2979,3eb59273f0da4ac8842316a9ce19ca21,Create,iD1HHkbRV0AOb85DLiURZfp4C,Activo
2980,f5534400dd6c4a428534871fec8f6739,Update,EfJbytUrGKToy9qW7inoEGKVw,Desactivo
2981,b890b58ae1be462697831a649415f646,Delete,rADYhs6fzbspqbPr1gVPSLa91,Desactivo
2982,dd1cf0f350fd4116b45f9d06aa206980,Read,pboNg4LXkYg8sGoU5KlEmJkCa,Activo
2983,a6de6cf2d6624b4b926739d08d8ddbcd,Update,rxrkUWNBstYmDmdp3FRpbobue,Activo
2984,2b9354a3ce3b49bf89b8adae169dad88,Read,qkDLGTc75gjkmyR0kpzqELJRn,Activo
2985,1f12ea790f8d4ca5b752bd501c809034,Read,1dkV3HqR19JGXaYmywCocuVLv,Desactivo
2986,e6b572599e7e435ab113b4dfeb29b199,Delete,NLxr9QzMj9HWmDmI8ov7XITN5,Activo
2987,09033a723a3c40b49808a79a5a6c5ccd,Read,nJbjfBzcZHfB9SjzVyTuncDhR,Desactivo
2988,5491e427fa03478984fd426c2f03d151,Update,UogJbbOsOKjA71XHHmzJ35Aq9,Activo
2989,40ee90d445d849af926cbaaa2da01e8d,Create,FVJ8X7FflfGsGPaVEuihzZAfx,Activo
2990,182f892c49e04b968dad0522130ba156,Create,ifs0SeKKjQFUaPNcI14HunTBH,Activo
2991,8e2a3cf2bc48494fb394d8bfd2c82bca,Update,LByPBSaexEfSIXRiIfQQ0X3Be,Desactivo
2992,aea4a5e6313243a5ae6815a1f2d43f25,Create,rIqoEIOYcwUQX5OsjnkFFaarq,Desactivo
2993,851ff938d5d94a93a02582a26250f953,Update,kr1tGjGUTCBEd2v4yXYqSNRSm,Desactivo
2994,619dac9bd14a46c4b740061bc989a488,Create,f76RhsOfQ7LUDCjeCHn4PuAla,Desactivo
2995,110f8c8ce2934da9a83eeb27806f9e16,Create,pcidry0CHlAulo0LVfeyyFkg8,Activo
2996,d253de2df3b24dd392435d83e69f3f02,Update,vj4Qe191n5liigN95W699UcCZ,Activo
2997,f4b9e83f554047c5af81d1ecbe111b68,Read,f9MtGx76frWgEYG62K4tgAVMC,Activo
2998,20804b83a39047f0bdb5a14f7f5b8d53,Read,CyDD4FHcnIKxh7i5gt7Y98XIt,Activo
2999,0d99eccbc1a549c0a1506de8a318f415,Update,ZYtntXDn31IINITjknCwLxA6h,Activo
3000,84f64e43f1b84a9bb1ba82a39320ca8b,Read,zymr8t3MKxM92MArUk377IoiK,Activo
3001,955a75d2b189486fad6df0348039e657,Read,oEW1s4KogE1YMcTaaIJ2fD1h3,Activo
3002,b5a1b5b62a2747a08b67bd584607f2fd,Update,uUyiUOxlACkqtC7mSPN6m0RDn,Activo
3003,b11de860b55a454094e640e940748152,Delete,rBaujDSIAmbxjMHrZwSlMJYSx,Desactivo
3004,e4f34b473b1c48739cd801193f3e0cd9,Create,NAlfaLZ5rY4g0dAACXN1HA9DE,Activo
3005,eb9a26a9a0524a4b99ec1d558a515034,Update,unkGyjcr9Zq1TdlcYeLkSmHjL,Activo
3006,df855eaea3634725894b68cc5bf33234,Create,ghlUlaBQdSWf9SMckY1X5Qmsp,Desactivo
3007,1e745918eb1b4c0994420a10aafefddc,Read,fGqg641EC4OgoEDZJ4RClIDQp,Activo
3008,69620fe8dd3245dd9bef3bac1692b67f,Delete,vlKZa9KV9UmAfACozxskVarN0,Activo
3009,04541c8f92e545b1bd7c713b9b366f1b,Read,PpPtSSI9yVVbu1OsOI3cCDxoK,Activo
3010,3b2b4d34e9ed4375bc7ae3ea3a660949,Read,hNX5MYFzj7SBilJMClpCeJAKM,Activo
3011,77700b6af027491c922675d39c8d6aa8,Delete,k24B7tayeH964vVGL2mtueQsC,Activo
3012,0854a853fd9049378a2b0f9759b85a71,Delete,ZDRmANAdU0Qts8MxokQv07ZCq,Activo
3013,666950fddc504705b0a30cc7d5a0af8b,Create,aOI0zXpavaeePBu3LusEudTZ2,Activo
3014,f53c43a944c94d02884905d8e86a7f59,Update,E6Uc3bFLeKVliWRseMCPGOkjy,Desactivo
3015,d2fe2dc77fe546229e987caf46b698b3,Delete,bj8Zd1bTaY1xj8btgKtUAWpw2,Activo
3016,9cde7fdf649944a2a1326be0b04d03cb,Read,iPXazvWN4hXWIcxsMe80iWFMp,Activo
3017,ec9ab48e46134ab8b95de2bd356739f2,Delete,RjrHgntn15mjMPiWub127Utn1,Activo
3018,bbff0a8d67434f738d0352382cf9e094,Create,cBUGGEHAsSJB2LEBdwnyuYWP9,Activo
3019,a10088bbe669456a97f84909b23c29d3,Delete,mEjuTXin1cfCs87QcGpeNAk6n,Activo
3020,5a99bff886e04fd0a19c366a75bc5030,Delete,ocXohSsixaXgVZ7fIXSX4xWWh,Activo
3021,c91f4d1895f64b808a646a2b919ae652,Update,onUfnYbkmBVI2CRWAY9lDPHch,Activo
3022,a7576ace989446eea03f6008bea93745,Read,g2h2bIk4kqZEhBXyxDzoAWKKl,Activo
3023,76ec394284e24eb1bac7bf431a758381,Read,vfXQhOa9ZNqD4kyzu9c3cd0Ug,Activo
3024,21611c3ef1694ed1bc8f082680b4a6d6,Create,vw1LCB7qts4DjT1BA7LOYwBA0,Activo
3025,c821bdb0244141a9ae50e5d7ac2377c2,Read,sa0IkSpABqsKOCNRnitdKMmSl,Activo
3026,b628f08316cb46c38a1a3575d2ed2583,Delete,snY0pHjArKaZIm0bukLch7fPx,Activo
3027,2c970442c1c24d4fa9f6b31e84147225,Read,vmqx4VYiDA5YI55PpIQVDJy8z,Activo
3028,831c16d00a904129800775803379f6b7,Delete,fgYn1BtKW3ZkAAnoXdean6ejZ,Activo
3029,3c34531b7dbd494c97b2dd59a8af0690,Read,oeE7zXsKyGKaf9Zujc2pzTp5i,Desactivo
3030,b7db31382ed14ce3837866781c1d3f0d,Read,yYn4dO4tWnTyleVUpNtrZOnly,Activo
3031,937fbd6407984b0897405e59935c2d58,Update,n7Ef8Bx5FGgeUDKjTXrHRwzYJ,Activo
3032,e3183d67e00646e6acfb5d85d03ab745,Delete,TLwrT2ldWsUAOsfI1gf34KAUy,Activo
3033,aead8f28e90e48fa98f389a66459e09f,Create,EkHF2HaATYxs0jXlW2DB75d1R,Desactivo
3034,6aa3d2d8ebeb422c833b9bdf2a071180,Delete,WxZ7DvQ8zSF8NTW5LRaSzyhyF,Activo
3035,76b09711c69244e798d5b533f04faab0,Delete,L47n31BL9DCqbW33gXpsZYWaV,Activo
3036,e481f38d79e64beabf282ac8c49025a7,Read,MAjVHBT7OKHfgeBMrPL67omII,Activo
3037,7ed28de16fb4469b8b55cfa5c9ce056b,Create,RVMSMvKPnBsy5yUvepQytMyNS,Activo
3038,430a4f2cabdf48c8bffd9bf025274474,Update,rUO4lJ2wKu5fwWpv5cX3YxyEW,Activo
3039,511ea1ec0a0544a88cd005980a7d5227,Update,BAZNFel628bZn9ELK0YZLprKs,Desactivo
3040,b63125526d6d49e19ddec9f53dec7184,Read,p8t8e6AIR6zJZoO559cbz3Cvp,Activo
3041,45fbf4e9a20c4a39997574ec2243d1d3,Delete,EcYZeCnwDHjpP3WDz0u8M9HFB,Desactivo
